title|col|wdl_url|ins_key|pub_key|dewey_dec_code|item_code|date|item_id
Construction of the Dam near the Village of Kuzminskoe. Oka River|col_118|https://www.wdl.org/en/item/6373|ins_1||627.914|prph|1912|5094
Construction of a Lock near the Village of Kuzminskoe. Oka River|col_118|https://www.wdl.org/en/item/6374|ins_1||627.914|prph|1912|5095
Construction of the Dam. Kuzminskoe|col_118|https://www.wdl.org/en/item/6375|ins_1||627.914|prph|1912|5096
Construction of the Lock. Kuzminskoe|col_118|https://www.wdl.org/en/item/6376|ins_1||627.914|prph|1912|5097
Soon-to-Be-Finished Portion of the Lock. Kuzminskoe|col_118|https://www.wdl.org/en/item/6377|ins_1||627.914|prph|1912|5098
Abutment for the Dam, and House, Belonging to the Government. Kuzminskoe|col_118|https://www.wdl.org/en/item/6378|ins_1||627.914|prph|1912|5099
Water Pumps. Kuzminskoe|col_118|https://www.wdl.org/en/item/6379|ins_1||627.914|prph|1912|5100
Log Sawing. Kuzminskoe|col_118|https://www.wdl.org/en/item/6380|ins_1||674.914|prph|1912|5101
Storehouse for Cement. Kuzminskoe|col_118|https://www.wdl.org/en/item/6381|ins_1||666.914|prph|1912|5102
Riazan. General View from the Bell Tower of Assumption Cathedral from the Northwest|col_118|https://www.wdl.org/en/item/6382|ins_1||728.914|prph|1912|5103
Riazan. General View from the North|col_118|https://www.wdl.org/en/item/6383|ins_1||726.914|prph|1912|5104
Riazan. View from the Southeast|col_118|https://www.wdl.org/en/item/6384|ins_1||726.914|prph|1912|5105
Riazan. The Trubezh River and the Cathedral of Christ's Nativity|col_118|https://www.wdl.org/en/item/6385|ins_1||726.914|prph|1912|5106
Riazan. Assumption Cathedral from the East|col_118|https://www.wdl.org/en/item/6386|ins_1||726.914|prph|1912|5107
Detail of a Wall in the Assumption Cathedral. Riazan|col_118|https://www.wdl.org/en/item/6387|ins_1||729.914|prph|1912|5108
Riazan. Monastery of Our Savior from the Northwest|col_118|https://www.wdl.org/en/item/6388|ins_1||726.914|prph|1912|5109
Entrance into the Monastery of Our Savior. Riazan|col_118|https://www.wdl.org/en/item/6389|ins_1||726.914|prph|1912|5110
Riazan. The Church of Archangel Michael, Formerly Belonging to the Grand Duke, Next to Assumption Cathedral|col_118|https://www.wdl.org/en/item/6390|ins_1||726.914|prph|1912|5111
Former Mansion of the Grand Dukes, Today the Archbishop's House. Riazan|col_118|https://www.wdl.org/en/item/6391|ins_1||728.914|prph|1912|5112
Riazan. Cathedral of Saints. Boris and Gleb|col_118|https://www.wdl.org/en/item/6392|ins_1||726.914|prph|1912|5113
General View of the Golutvinskii Monastery for Men, from the West. Cathedral of the Venerable Sergii Radonezhskii. Kolomna|col_118|https://www.wdl.org/en/item/6393|ins_1||726.914|prph|1912|5114
Golutvinskii Monastery from the Northeast. Kolomna|col_118|https://www.wdl.org/en/item/6394|ins_1||726.914|prph|1912|5115
Corner of the Golutvinskii Monastery with the Moscow River. Kolomna|col_118|https://www.wdl.org/en/item/6395|ins_1||726.914|prph|1912|5116
Corner Tower of the Golutvinskii Monastery Wall. Kolomna|col_118|https://www.wdl.org/en/item/6396|ins_1||726.914|prph|1912|5117
Corner Tower of the Golutvinskii Monastery. Kolomna|col_118|https://www.wdl.org/en/item/6397|ins_1||726.914|prph|1912|5118
View of Suzdal from the Bell Tower of the Rizpolozhenskii Monastery from the South-East. In the Distance Is the Spaso-Evfimievskii Monastery|col_118|https://www.wdl.org/en/item/6398|ins_1||726.914|prph|1912|5119
View of Suzdal along the Kamenka River|col_118|https://www.wdl.org/en/item/6399|ins_1||726.914|prph|1912|5120
General View of Suzdal with a Cathedral from the Bell Tower of the Dimitrievskaia Church|col_118|https://www.wdl.org/en/item/6400|ins_1||726.914|prph|1912|5121
Church of Boris and Gleb. Suzdal|col_118|https://www.wdl.org/en/item/6401|ins_1||726.914|prph|1912|5122
Suzdal. View of the Kamenka River from the Bell Tower of the Dimitrievskaia Church|col_118|https://www.wdl.org/en/item/6402|ins_1||726.914|prph|1912|5123
Suzdal. the Church of Dimitrii Solunskii|col_118|https://www.wdl.org/en/item/6403|ins_1||726.914|prph|1912|5124
Suzdal. the Cathedral of the Nativity of Christ i.e. the Cathedral of the Nativity of the Virgin|col_118|https://www.wdl.org/en/item/6404|ins_1||726.914|prph|1912|5125
Cathedral of the Nativity of Christ i.e. Cathedral of the Nativity of the Virgin. Suzdal|col_118|https://www.wdl.org/en/item/6405|ins_1||726.914|prph|1912|5126
Detail of the Western Wall in the Cathedral of the Nativity of Christ i.e. the Cathedral of the Nativity of the Virgin. Suzdal|col_118|https://www.wdl.org/en/item/6406|ins_1||729.914|prph|1912|5127
Eastern Wall of the Spaso-Evfimievskii Monastery. Suzdal|col_118|https://www.wdl.org/en/item/6407|ins_1||726.914|prph|1912|5128
Spaso-Evfimievskii Monastery. Second Gate in the Wall. Suzdal|col_118|https://www.wdl.org/en/item/6408|ins_1||726.914|prph|1912|5129
Entrance Gate of the Venerable Rizpolozhenskii Monastery. Suzdal|col_118|https://www.wdl.org/en/item/6409|ins_1||726.914|prph|1912|5130
Church of the Life-Giving Trinity, in the Venerable Monastery. Suzdal|col_118|https://www.wdl.org/en/item/6410|ins_1||726.914|prph|1912|5131
Tiles on the Outside Wall of the Cathedral of the Venerable Monastery. Suzdal|col_118|https://www.wdl.org/en/item/6411|ins_1||729.914|prph|1912|5132
Entrance Gate to the Trinity Church of the Venerable Monastery. Suzdal|col_118|https://www.wdl.org/en/item/6412|ins_1||246.914|prph|1912|5133
Sepulchre of the Saintly Evfrosiniia. The Venerable Monastery. Suzdal|col_118|https://www.wdl.org/en/item/6413|ins_1||246.914|prph|1912|5134
Shroud with Image of the Venerable Evfrosiniia. Venerable Monastery, Suzdal|col_118|https://www.wdl.org/en/item/6414|ins_1||246.914|prph|1912|5135
General View of Our Protectress Monastery for Women, from the South. Suzdal|col_118|https://www.wdl.org/en/item/6415|ins_1||726.914|prph|1912|5136
Iconostasis in the Summer Cathedral. Leushinskii Monastery, Leushino, Russian Empire|col_110|https://www.wdl.org/en/item/6416|ins_1||246.914|prph|1909|5137
Sart House. Samarkand|col_37|https://www.wdl.org/en/item/6417|ins_1||728.914|prph|1905|5138
Sterzhenskii Stone Cross. In the Tver Museum|col_115|https://www.wdl.org/en/item/6418|ins_1||246.914|prph|1910|5139
Arched Entranceway to a Mosque with Minaret|col_115|https://www.wdl.org/en/item/6419|ins_1||726.914|prph|1905|5140
Man Sitting in Courtyard. Arched Tower in Background|col_115|https://www.wdl.org/en/item/6420|ins_1||914|prph|1905|5141
Street Scene with Vendors, Minaret in Background|col_37|https://www.wdl.org/en/item/6421|ins_1||915|prph|1905/1915|5142
Group of Men Seated on Rugs, Praying, under Hanging Candelabras, inside a Mosque|col_37|https://www.wdl.org/en/item/6422|ins_1||297.915|prph|1905/1915|5143
Two Men Standing on a Rug, in Front of Yurt|col_37|https://www.wdl.org/en/item/6423|ins_1||915|prph|1905/1915|5144
Passageway and Three Minarets Topped with Birds' Nests|col_112|https://www.wdl.org/en/item/6424|ins_1||726.914|prph|1905|5145
Children Sitting along Passageway, Two Minarets Topped with Birds' Nests in Background|col_112|https://www.wdl.org/en/item/6425|ins_1||726.914|prph|1905|5146
Two Prisoners in Shackles|col_37|https://www.wdl.org/en/item/6426|ins_1||365.915|prph|1907|5147
Camel, Loaded with Sacks, Lying in Field of Sacks|col_37|https://www.wdl.org/en/item/6427|ins_1||636.915|prph|1905|5148
Man with Camel Loaded with Packs|col_37|https://www.wdl.org/en/item/6428|ins_1||636.915|prph|1905/1915|5149
Vendors beside Table Displaying Flatbread|col_37|https://www.wdl.org/en/item/6429|ins_1||381.915|prph|1907|5150
Man Standing beside Railroad Tracks|col_112|https://www.wdl.org/en/item/6430|ins_1||385.914|prph|1905|5151
General View of the City of Tver' from the South|col_115|https://www.wdl.org/en/item/6431|ins_1||914|prph|1910|5152
In the Borodino Museum. Borodino|col_24|https://www.wdl.org/en/item/6432|ins_1||737.914|prph|1911|5153
Cotton Textile Mill Interior, Probably in Tashkent|col_22|https://www.wdl.org/en/item/6433|ins_1||915|prph|1905|5154
Cotton Textile Mill Interior with Machines Producing Cotton Thread, Probably in Tashkent|col_22|https://www.wdl.org/en/item/6434|ins_1||915|prph|1905|5155
Display of Embroidered Cloth and Woven Sashes|col_116|https://www.wdl.org/en/item/6435|ins_1||746.914|prph|1905|5156
Display of Embroidered Cloth and Pouch|col_116|https://www.wdl.org/en/item/6436|ins_1||746.914|prph|1905|5157
Man in Courtyard|col_37|https://www.wdl.org/en/item/6437|ins_1||915|prph|1907|5158
Trans-Siberian Railway Metal Truss Bridge on Stone Piers, over the Kama River near Perm, Ural Mountains Region|col_112|https://www.wdl.org/en/item/6438|ins_1||624.914|prph|1905|5159
Adobe Buildings in Desert Plains|col_37|https://www.wdl.org/en/item/6439|ins_1||915|prph|1905|5160
Trees|col_22|https://www.wdl.org/en/item/6440|ins_1||580.914|prph|1905|5161
Two Carved Wooden Statues of Bearded Men with a Halos above Their Head, One Holds a Set of Keys, the Other a Book|col_110|https://www.wdl.org/en/item/6441|ins_1||246.914|prph|1905|5162
Metal Ornament|col_110|https://www.wdl.org/en/item/6442|ins_1||739.914|prph|1905|5163
Assumption Cathedral from the Eastern Side. Vladimir|col_116|https://www.wdl.org/en/item/6443|ins_1||726.914|prph|1911|5164
Tver'. Left: Otroch Monaster, Ekaterininskaia Church, Church of Saints. Mina, Victor and Vincent. Right: Church of the Nativity of Christ in Rybaki|col_115|https://www.wdl.org/en/item/6444|ins_1||726.914|prph|1910|5165
Cotton Plants, Probably in Golodnaia Steppe or Mugan Steppe|col_37|https://www.wdl.org/en/item/6445|ins_1||633.915|prph|1905|5166
Religious Candlestick|col_110|https://www.wdl.org/en/item/6446|ins_1||203.914|prph|1905|5167
Bust of Jesus|col_110|https://www.wdl.org/en/item/6447|ins_1||246.914|prph|1905|5168
Expanse of Marshland|col_32|https://www.wdl.org/en/item/6448|ins_1||914|prph|1905|5169
View of Arches and Mosaics|col_37|https://www.wdl.org/en/item/6449|ins_1||729.915|prph|1905/1915|5170
View of a Courtyard, Adobe Buildings, and a Bird's Nest Atop a Dome|col_37|https://www.wdl.org/en/item/6450|ins_1||915|prph|1905|5171
Decorative Items on Display Including a Candelabra, Boxes, and a Carved Animal Sculpture|col_110|https://www.wdl.org/en/item/6451|ins_1||700.914|prph|1905|5172
Railroad Tracks and Cars in Front of a Factory|col_112|https://www.wdl.org/en/item/6452|ins_1||725.914|prph|1905|5173
Waterfront Scene Including Bridges, Boats, and Buildings|col_112|https://www.wdl.org/en/item/6453|ins_1||914|prph|1905|5174
Floodgates at Dam Facility|col_112|https://www.wdl.org/en/item/6454|ins_1||627.914|prph|1905|5175
Dam Facilities|col_112|https://www.wdl.org/en/item/6455|ins_1||627.914|prph|1905|5176
Floodgates at Dam Facility|col_112|https://www.wdl.org/en/item/6456|ins_1||627.914|prph|1905|5177
Floodgates at Dam Facility|col_112|https://www.wdl.org/en/item/6457|ins_1||627.914|prph|1905|5178
Floodgates at Dam Facility|col_112|https://www.wdl.org/en/item/6458|ins_1||627.914|prph|1905|5179
Adobe Buildings and Burial Mounds in Desert Area|col_37|https://www.wdl.org/en/item/6459|ins_1||393.915|prph|1905|5180
Trees|col_22|https://www.wdl.org/en/item/6460|ins_1||580.914|prph|1905|5181
Cotton Plants, Probably in Golodnaia Steppe or Mugan Steppe|col_37|https://www.wdl.org/en/item/6461|ins_1||633.915|prph|1905|5182
Railroad Tracks through Desert Plains|col_37|https://www.wdl.org/en/item/6462|ins_1||625.915|prph|1905/1915|5183
Railroad Tracks through Desert Plains|col_37|https://www.wdl.org/en/item/6463|ins_1||625.915|prph|1905/1915|5184
Desert Plant|col_22|https://www.wdl.org/en/item/6464|ins_1||580.914|prph|1905|5185
Downtown Tver'. Visible Is the Church of the Resurrection (of the Three Confessors)|col_115|https://www.wdl.org/en/item/6465|ins_1||726.914|prph|1910|5186
Display of Patterned and Embroidered Cloth|col_116|https://www.wdl.org/en/item/6466|ins_1||746.914|prph|1905|5187
Rzhev. Church of the Transfigured Savior|col_115|https://www.wdl.org/en/item/6467|ins_1||726.914|prph|1910|5188
Church Nestled between Mountains, Possibly Caucasus|col_22|https://www.wdl.org/en/item/6468|ins_1||726.914|prph|1905|5189
View of Tower with Numerous Frescoes Seen through Archway|col_116|https://www.wdl.org/en/item/6469|ins_1||726.914|prph|1905|5190
Railroad Tracks and Utility Poles along a Waterway and Cliff|col_112|https://www.wdl.org/en/item/6470|ins_1||625.914|prph|1905|5191
Railroad Tracks and Utility Poles along a Waterway and Cliff, with Road Crossing|col_112|https://www.wdl.org/en/item/6471|ins_1||625.914|prph|1905|5192
On the Danube|col_32|https://www.wdl.org/en/item/6472|ins_1||728.914|prph|1905|5193
Orchard and Buildings on a Hillside|col_22|https://www.wdl.org/en/item/6473|ins_1||634.914|prph|1905|5194
Three Yurts, Man Seated in Doorway of Yurt in Foreground|col_37|https://www.wdl.org/en/item/6474|ins_1||728.915|prph|1905/1915|5195
Model Railroad|col_112|https://www.wdl.org/en/item/6475|ins_1||625.914|prph|1905|5196
Tree-Lined Canal|col_110|https://www.wdl.org/en/item/6476|ins_1||386.914|prph|1905|5197
Rosebushes|col_22|https://www.wdl.org/en/item/6477|ins_1||580.914|prph|1905|5198
Laborers Loading Sacks onto Railway at Factory Warehouse|col_112|https://www.wdl.org/en/item/6478|ins_1||331.914|prph|1905|5199
Railroad Station with Water Crane and Tracks|col_112|https://www.wdl.org/en/item/6479|ins_1||725.914|prph|1905|5200
Scientific Laboratory|col_112|https://www.wdl.org/en/item/6480|ins_1||507.914|prph|1905|5201
Man in Uniform beside Building, Yurt in Background|col_37|https://www.wdl.org/en/item/6481|ins_1||915|prph|1905/1915|5202
Staritsa. Left, Piatnitskaia Church; Right, Bell Tower of Saints. Boris and Gleb Cathedral|col_115|https://www.wdl.org/en/item/6482|ins_1||726.914|prph|1910|5203
View from the Bell Tower of the Trinity Cathedral (of the Trinity Monastery) on Cathedral Square in Belgorod, during the Celebration of the Canonization of Ioasaf of Belgorod, September 4, 1911|col_110|https://www.wdl.org/en/item/6483|ins_1||914|prph|1911|5204
Bird's-Eye View of a City, Possibly Tiflis (Tbilisi, Georgia)|col_22|https://www.wdl.org/en/item/6484|ins_1||914|prph|1905|5205
Cotton Field, Probably Golodnaia Steppe or Mugan Steppe|col_37|https://www.wdl.org/en/item/6485|ins_1||633.915|prph|1905|5206
View of a River Leading to Waterfall, Bridge, and Buildings|col_112|https://www.wdl.org/en/item/6486|ins_1||914|prph|1905|5207
Yurts along a Canal|col_37|https://www.wdl.org/en/item/6487|ins_1||386.915|prph|1905/1915|5208
View of a Trestle Bridge|col_112|https://www.wdl.org/en/item/6488|ins_1||624.914|prph|1905|5209
Meadow, Trees in Background|col_22|https://www.wdl.org/en/item/6489|ins_1||580.914|prph|1905|5210
Trinity Cathedral of the Holy Trinity Monastery, Belgorod|col_110|https://www.wdl.org/en/item/6490|ins_1||726.914|prph|1905|5211
Material on Street in Front of Entranceway to Building|col_112|https://www.wdl.org/en/item/6491|ins_1||728.914|prph|1905|5212
Putyvl', Ukraine. In the Distance, the Molchanskii Monastery. On the Right, the River Seim|col_110|https://www.wdl.org/en/item/6492|ins_1||726.914|prph|1905|5213
Altar Side of the Dmitrievskii Cathedral. Vladimir|col_116|https://www.wdl.org/en/item/6493|ins_1||726.729.914|prph|1911|5214
Domed Adobe Structures Surrounded by an Adobe Wall|col_37|https://www.wdl.org/en/item/6494|ins_1||915|prph|1905|5215
Adobe Building in a Grassy Field, Trees in Background|col_37|https://www.wdl.org/en/item/6495|ins_1||915|prph|1905/1915|5216
Biological Specimens, Beans and/or Seeds, in Display Case|col_112|https://www.wdl.org/en/item/6496|ins_1||914|prph|1905|5217
Walled Adobe Structure with Domes and Arches in Desert Area, with Man Posed in Front|col_37|https://www.wdl.org/en/item/6497|ins_1||915|prph|1905/1915|5218
Village of Nizhnii Gunib in Dagestan|col_22|https://www.wdl.org/en/item/6498|ins_1||914|prph|1905|5219
In Monrepos Park in Vyborg|col_32|https://www.wdl.org/en/item/6499|ins_1||914|prph|1905|5220
Floodgates at Dam Facility|col_112|https://www.wdl.org/en/item/6500|ins_1||627.914|prph|1905|5221
Floodgates at Dam Facility|col_112|https://www.wdl.org/en/item/6501|ins_1||627.914|prph|1905|5222
Painting of Napoleon|col_116|https://www.wdl.org/en/item/6502|ins_1||750.914|prph|1905|5223
Dunes|col_37|https://www.wdl.org/en/item/6503|ins_1||915|prph|1905/1915|5224
Dunes|col_37|https://www.wdl.org/en/item/6504|ins_1||915|prph|1905/1915|5225
Trees|col_22|https://www.wdl.org/en/item/6505|ins_1||580.914|prph|1905|5226
Dunes|col_37|https://www.wdl.org/en/item/6506|ins_1||915|prph|1905/1915|5227
Roses|col_22|https://www.wdl.org/en/item/6507|ins_1||580.914|prph|1905|5228
Dunes|col_37|https://www.wdl.org/en/item/6508|ins_1||915|prph|1905/1915|5229
Isfandiyar, Khan of the Russian Protectorate of Khorezm (Khiva), Full-Length Portrait, in Uniform, Seated on Chair, Outdoors|col_37|https://www.wdl.org/en/item/6509|ins_1||915|prph|1910|5230
Isfandiyar, Khan of the Russian Protectorate of Khorezm (Khiva), Full-Length Portrait in Uniform, Seated on Chair, Outdoors|col_37|https://www.wdl.org/en/item/6510|ins_1||915|prph|1910|5231
Railroad Tracks through Desert Dunes|col_37|https://www.wdl.org/en/item/6511|ins_1||625.915|prph|1905/1915|5232
Adobe Buildings in Desert Plains|col_37|https://www.wdl.org/en/item/6512|ins_1||915|prph|1905|5233
Front View of a Crumbling Mosque, with a Man Standing beside It|col_37|https://www.wdl.org/en/item/6513|ins_1||726.915|prph|1905/1915|5234
Side View of a Crumbling Mosque|col_37|https://www.wdl.org/en/item/6514|ins_1||726.915|prph|1905/1915|5235
Brick Building with Arched Entrance and Arcade|col_37|https://www.wdl.org/en/item/6515|ins_1||725.915|prph|1905|5236
Man Using Tool to Strip Logs, Central Asia|col_37|https://www.wdl.org/en/item/6516|ins_1||331.915|prph|1905/1915|5237
Trees beside Water|col_112|https://www.wdl.org/en/item/6517|ins_1||914|prph|1905|5238
Roses|col_22|https://www.wdl.org/en/item/6518|ins_1||580.914|prph|1905|5239
