Place,item_id,place_id
Latin America and the Caribbean ,18669,18668
Latin America and the Caribbean ,18670,18669
Latin America and the Caribbean ,18671,18670
Latin America and the Caribbean ,18672,18671
Latin America and the Caribbean ,18673,18672
Latin America and the Caribbean ,18674,18673
Latin America and the Caribbean ,18675,18674
Latin America and the Caribbean ,18676,18675
Latin America and the Caribbean ,18677,18676
Latin America and the Caribbean ,18678,18677
Latin America and the Caribbean ,18679,18678
Latin America and the Caribbean ,18680,18679
Latin America and the Caribbean ,18681,18680
Latin America and the Caribbean ,18682,18681
Latin America and the Caribbean ,18683,18682
Latin America and the Caribbean ,18684,18683
Latin America and the Caribbean ,18685,18684
Latin America and the Caribbean ,18686,18685
Latin America and the Caribbean ,18687,18686
Latin America and the Caribbean ,18688,18687
Latin America and the Caribbean ,18689,18688
Latin America and the Caribbean ,18690,18689
Latin America and the Caribbean ,18691,18690
Latin America and the Caribbean ,18692,18691
Latin America and the Caribbean ,18693,18692
Latin America and the Caribbean ,18694,18693
Latin America and the Caribbean ,18695,18694
Latin America and the Caribbean ,18696,18695
Latin America and the Caribbean ,18697,18696
Latin America and the Caribbean ,18698,18697
Latin America and the Caribbean ,18699,18698
Latin America and the Caribbean ,18700,18699
Latin America and the Caribbean ,18701,18700
Latin America and the Caribbean ,18702,18701
Latin America and the Caribbean ,18703,18702
Latin America and the Caribbean ,18704,18703
Latin America and the Caribbean ,18705,18704
Latin America and the Caribbean ,18706,18705
Latin America and the Caribbean ,18707,18706
Latin America and the Caribbean ,18708,18707
Latin America and the Caribbean ,18709,18708
Latin America and the Caribbean ,18710,18709
Latin America and the Caribbean ,18711,18710
Latin America and the Caribbean ,18712,18711
Latin America and the Caribbean ,18713,18712
Latin America and the Caribbean ,18714,18713
Latin America and the Caribbean ,18715,18714
Latin America and the Caribbean ,18716,18715
Latin America and the Caribbean ,18717,18716
Latin America and the Caribbean ,18718,18717
Latin America and the Caribbean ,18719,18718
Latin America and the Caribbean ,18720,18719
Latin America and the Caribbean ,18721,18720
Latin America and the Caribbean ,18722,18721
Latin America and the Caribbean ,18723,18722
Latin America and the Caribbean ,18724,18723
Latin America and the Caribbean ,18725,18724
Latin America and the Caribbean ,18726,18725
Latin America and the Caribbean ,18727,18726
Latin America and the Caribbean ,18728,18727
Latin America and the Caribbean ,18729,18728
Latin America and the Caribbean ,18730,18729
Latin America and the Caribbean ,18731,18730
Latin America and the Caribbean ,18732,18731
Latin America and the Caribbean ,18733,18732
Latin America and the Caribbean ,18734,18733
Latin America and the Caribbean ,18735,18734
Latin America and the Caribbean ,18736,18735
Latin America and the Caribbean ,18737,18736
Latin America and the Caribbean ,18738,18737
Latin America and the Caribbean ,18739,18738
Latin America and the Caribbean ,18740,18739
Latin America and the Caribbean ,18741,18740
Latin America and the Caribbean ,18742,18741
Latin America and the Caribbean ,18743,18742
Latin America and the Caribbean ,18744,18743
Latin America and the Caribbean ,18745,18744
Latin America and the Caribbean ,18746,18745
Latin America and the Caribbean ,18747,18746
Latin America and the Caribbean ,18748,18747
Latin America and the Caribbean ,18749,18748
Latin America and the Caribbean ,18750,18749
Latin America and the Caribbean ,18751,18750
Latin America and the Caribbean ,18752,18751
Latin America and the Caribbean ,18753,18752
Latin America and the Caribbean ,18754,18753
Latin America and the Caribbean ,18755,18754
Latin America and the Caribbean ,18756,18755
Latin America and the Caribbean ,18757,18756
Latin America and the Caribbean ,18758,18757
Latin America and the Caribbean ,18759,18758
Latin America and the Caribbean ,18760,18759
Latin America and the Caribbean ,18761,18760
Latin America and the Caribbean ,18762,18761
Latin America and the Caribbean ,18763,18762
Latin America and the Caribbean ,18764,18763
Latin America and the Caribbean ,18765,18764
Latin America and the Caribbean ,18766,18765
Latin America and the Caribbean ,18767,18766
Latin America and the Caribbean ,18768,18767
Latin America and the Caribbean ,18769,18768
Latin America and the Caribbean ,18770,18769
Latin America and the Caribbean ,18771,18770
Latin America and the Caribbean ,18772,18771
Latin America and the Caribbean ,18773,18772
Latin America and the Caribbean ,18774,18773
Latin America and the Caribbean ,18775,18774
Latin America and the Caribbean ,18776,18775
Latin America and the Caribbean ,18777,18776
Latin America and the Caribbean ,18778,18777
Latin America and the Caribbean ,18779,18778
Latin America and the Caribbean ,18780,18779
Latin America and the Caribbean ,18781,18780
Latin America and the Caribbean ,18782,18781
Latin America and the Caribbean ,18783,18782
Latin America and the Caribbean ,18784,18783
Latin America and the Caribbean ,18785,18784
Latin America and the Caribbean ,18786,18785
Latin America and the Caribbean ,18787,18786
Latin America and the Caribbean ,18788,18787
Latin America and the Caribbean ,18789,18788
Latin America and the Caribbean ,18790,18789
Latin America and the Caribbean ,18791,18790
Latin America and the Caribbean ,18792,18791
Latin America and the Caribbean ,18793,18792
Latin America and the Caribbean ,18794,18793
Latin America and the Caribbean ,18795,18794
Latin America and the Caribbean ,18796,18795
Latin America and the Caribbean ,18797,18796
Latin America and the Caribbean ,18798,18797
Latin America and the Caribbean ,18799,18798
Latin America and the Caribbean ,18800,18799
Latin America and the Caribbean ,18801,18800
Latin America and the Caribbean ,18802,18801
Latin America and the Caribbean ,18803,18802
Latin America and the Caribbean ,18804,18803
Latin America and the Caribbean ,18805,18804
Latin America and the Caribbean ,18806,18805
Latin America and the Caribbean ,18807,18806
Latin America and the Caribbean ,18808,18807
Latin America and the Caribbean ,18809,18808
Latin America and the Caribbean ,18810,18809
Latin America and the Caribbean ,18811,18810
Latin America and the Caribbean ,18812,18811
Latin America and the Caribbean ,18813,18812
Latin America and the Caribbean ,18814,18813
Latin America and the Caribbean ,18815,18814
Latin America and the Caribbean ,18816,18815
Latin America and the Caribbean ,18817,18816
Latin America and the Caribbean ,18818,18817
Latin America and the Caribbean ,18819,18818
Latin America and the Caribbean ,18820,18819
Latin America and the Caribbean ,18821,18820
Latin America and the Caribbean ,18822,18821
Latin America and the Caribbean ,18823,18822
Latin America and the Caribbean ,18824,18823
Latin America and the Caribbean ,18825,18824
Latin America and the Caribbean ,18826,18825
Latin America and the Caribbean ,18827,18826
Latin America and the Caribbean ,18828,18827
Latin America and the Caribbean ,18829,18828
Latin America and the Caribbean ,18830,18829
Latin America and the Caribbean ,18831,18830
Latin America and the Caribbean ,18832,18831
Latin America and the Caribbean ,18833,18832
Latin America and the Caribbean ,18834,18833
Latin America and the Caribbean ,18835,18834
Latin America and the Caribbean ,18836,18835
Latin America and the Caribbean ,18837,18836
Latin America and the Caribbean ,18838,18837
Latin America and the Caribbean ,18839,18838
Latin America and the Caribbean ,18840,18839
Latin America and the Caribbean ,18841,18840
Latin America and the Caribbean ,18842,18841
Latin America and the Caribbean ,18843,18842
Latin America and the Caribbean ,18844,18843
Latin America and the Caribbean ,18845,18844
Latin America and the Caribbean ,18846,18845
Latin America and the Caribbean ,18847,18846
Latin America and the Caribbean ,18848,18847
Latin America and the Caribbean ,18849,18848
Latin America and the Caribbean ,18850,18849
Latin America and the Caribbean ,18851,18850
Latin America and the Caribbean ,18852,18851
Latin America and the Caribbean ,18853,18852
Latin America and the Caribbean ,18854,18853
Latin America and the Caribbean ,18855,18854
Latin America and the Caribbean ,18856,18855
Latin America and the Caribbean ,18857,18856
Latin America and the Caribbean ,18858,18857
Latin America and the Caribbean ,18859,18858
Latin America and the Caribbean ,18860,18859
Latin America and the Caribbean ,18861,18860
Latin America and the Caribbean ,18862,18861
Latin America and the Caribbean ,18863,18862
Latin America and the Caribbean ,18864,18863
Latin America and the Caribbean ,18865,18864
Latin America and the Caribbean ,18866,18865
Latin America and the Caribbean ,18867,18866
Latin America and the Caribbean ,18868,18867
Latin America and the Caribbean ,18869,18868
Latin America and the Caribbean ,18870,18869
Latin America and the Caribbean ,18871,18870
Latin America and the Caribbean ,18872,18871
Latin America and the Caribbean ,18873,18872
Latin America and the Caribbean ,18874,18873
Latin America and the Caribbean ,18875,18874
Latin America and the Caribbean ,18876,18875
Latin America and the Caribbean ,18877,18876
Latin America and the Caribbean ,18878,18877
Latin America and the Caribbean ,18879,18878
Latin America and the Caribbean ,18880,18879
Latin America and the Caribbean ,18881,18880
Latin America and the Caribbean ,18882,18881
Latin America and the Caribbean ,18883,18882
Latin America and the Caribbean ,18884,18883
Latin America and the Caribbean ,18885,18884
Latin America and the Caribbean ,18886,18885
Latin America and the Caribbean ,18887,18886
Latin America and the Caribbean ,18888,18887
Latin America and the Caribbean ,18889,18888
Latin America and the Caribbean ,18890,18889
Latin America and the Caribbean ,18891,18890
Latin America and the Caribbean ,18892,18891
Latin America and the Caribbean ,18893,18892
Latin America and the Caribbean ,18894,18893
Latin America and the Caribbean ,18895,18894
Latin America and the Caribbean ,18896,18895
Latin America and the Caribbean ,18897,18896
Latin America and the Caribbean ,18898,18897
Latin America and the Caribbean ,18899,18898
Latin America and the Caribbean ,18900,18899
Latin America and the Caribbean ,18901,18900
Latin America and the Caribbean ,18902,18901
Latin America and the Caribbean ,18903,18902
Latin America and the Caribbean ,18904,18903
Latin America and the Caribbean ,18905,18904
Latin America and the Caribbean ,18906,18905
Latin America and the Caribbean ,18907,18906
Latin America and the Caribbean ,18908,18907
Latin America and the Caribbean ,18909,18908
Latin America and the Caribbean ,18910,18909
Latin America and the Caribbean ,18911,18910
Latin America and the Caribbean ,18912,18911
Latin America and the Caribbean ,18913,18912
Latin America and the Caribbean ,18914,18913
Latin America and the Caribbean ,18915,18914
Latin America and the Caribbean ,18916,18915
Latin America and the Caribbean ,18917,18916
Latin America and the Caribbean ,18918,18917
Latin America and the Caribbean ,18919,18918
Latin America and the Caribbean ,18920,18919
Latin America and the Caribbean ,18921,18920
Latin America and the Caribbean ,18922,18921
Latin America and the Caribbean ,18923,18922
Latin America and the Caribbean ,18924,18923
Latin America and the Caribbean ,18925,18924
Latin America and the Caribbean ,18926,18925
Latin America and the Caribbean ,18927,18926
Latin America and the Caribbean ,18928,18927
Latin America and the Caribbean ,18929,18928
Latin America and the Caribbean ,18930,18929
Latin America and the Caribbean ,18931,18930
Latin America and the Caribbean ,18932,18931
Latin America and the Caribbean ,18933,18932
Latin America and the Caribbean ,18934,18933
Latin America and the Caribbean ,18935,18934
Latin America and the Caribbean ,18936,18935
Latin America and the Caribbean ,18937,18936
Latin America and the Caribbean ,18938,18937
Latin America and the Caribbean ,18939,18938
Latin America and the Caribbean ,18940,18939
Latin America and the Caribbean ,18941,18940
Latin America and the Caribbean ,18942,18941
Latin America and the Caribbean ,18943,18942
Latin America and the Caribbean ,18944,18943
Latin America and the Caribbean ,18945,18944
Latin America and the Caribbean ,18946,18945
Latin America and the Caribbean ,18947,18946
Latin America and the Caribbean ,18948,18947
Latin America and the Caribbean ,18949,18948
Latin America and the Caribbean ,18950,18949
Latin America and the Caribbean ,18951,18950
Latin America and the Caribbean ,18952,18951
Latin America and the Caribbean ,18953,18952
Latin America and the Caribbean ,18954,18953
Latin America and the Caribbean ,18955,18954
Latin America and the Caribbean ,18956,18955
Latin America and the Caribbean ,18957,18956
Latin America and the Caribbean ,18958,18957
Latin America and the Caribbean ,18959,18958
Latin America and the Caribbean ,18960,18959
Latin America and the Caribbean ,18961,18960
Latin America and the Caribbean ,18962,18961
Latin America and the Caribbean ,18963,18962
Latin America and the Caribbean ,18964,18963
Latin America and the Caribbean ,18965,18964
Latin America and the Caribbean ,18966,18965
Latin America and the Caribbean ,18967,18966
Latin America and the Caribbean ,18968,18967
Latin America and the Caribbean ,18969,18968
Latin America and the Caribbean ,18970,18969
